,Treatment,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
146,0,0,1,1,0,1,0,0,1,-0.376065021,-0.531746558,-1.344186918,-0.003612469,0.637807744,-0.495078033,0.410293926,0.058336395,0.403039662,-0.659413702,0,0,1.669388651
147,0,1,0,1,0,0,0,0,0,-0.352091682,-0.444167876,-0.018151,0.448208954,-0.326900394,-1.743059192,-0.595205586,-1.222491592,-0.743762143,0.265316244,0,0,-1.543839943
148,0,0,0,0,1,0,0,1,1,0.27580846,1.534974773,-0.247219905,-0.578631079,0.00015125,-0.816029178,0.602106899,0.297326688,0.226201472,1.018989974,0,1,2.984956985
149,1,0,1,1,0,0,1,0,1,1.564776925,-0.416201997,1.179689161,0.241807962,1.603861284,1.624304899,0.872684626,1.668999287,-0.079261516,-1.288091877,0,0,3.508225608
150,0,1,0,1,0,1,0,0,0,-0.154158006,-1.457124879,0.242762745,-0.190120578,0.018455707,-0.965208367,0.213035301,0.671279787,-0.1948744,-0.025718486,0,0,0.601510851
151,0,1,0,0,0,1,1,1,0,-0.518380631,-0.168231671,-0.825979234,-1.016093339,0.128361154,-1.125639897,-1.300001127,0.25687614,0.565205088,0.797985197,1,1,3.488861318
152,1,0,0,0,1,0,1,1,0,-1.14738571,1.647262698,-0.197789887,0.837358396,-1.533626445,0.689953063,0.391570766,0.463020917,1.793325555,0.519430948,0,1,2.900727856
153,0,0,1,0,0,1,1,1,0,0.722251063,0.083347412,0.121288826,0.373988184,0.536597029,-0.897978355,0.331675947,-0.482238295,-1.332949971,-0.075483033,0,0,0.579321473
154,0,1,0,0,0,0,0,0,0,-1.47360403,-0.408533516,0.224717048,-1.088326831,-1.309230536,1.489627507,0.325847368,-0.347422964,1.261398624,-0.777897478,0,0,-0.321079719
155,0,0,0,0,0,0,0,1,0,0.52293441,-0.33076635,0.565973476,0.496481802,0.768580545,0.26442952,0.644228647,-0.985692913,1.090015828,-1.841605162,0,0,-1.277402184
156,1,1,0,0,1,0,1,0,1,-1.927293412,-0.778456385,0.061309659,0.181297262,1.051584351,1.055891882,-0.564641426,0.635182209,0.494845391,1.199729334,0,0,2.342912647
157,0,0,1,1,1,0,1,0,0,0.017424663,0.471975404,-0.454764896,0.132410744,-0.735154268,-1.800951995,1.131340552,0.662462099,-0.299656493,-1.08262572,0,0,-0.059388704
158,0,0,0,1,0,0,0,0,0,-1.467388693,-0.43169799,0.481960574,0.672157623,-0.048519571,-0.511806631,1.486253463,-0.167580249,0.085713716,-0.609407473,0,0,0.641559775
159,0,0,1,0,0,0,0,1,0,0.3647633,0.674448105,0.55361084,0.437346638,1.324395377,0.555795638,-0.783983751,-0.749590419,-0.635790833,-0.487606568,0,0,0.773396441
160,1,0,0,0,0,1,0,0,1,1.818094328,-0.584518163,0.014689424,0.572111136,-0.316724469,1.30547485,-1.311374605,1.204210308,0.82046432,2.286840091,0,0,3.244236254
161,1,1,1,0,0,0,1,0,0,-0.129988785,0.277238363,1.496311203,-1.459695889,-0.117754591,-0.020835197,-0.371134607,0.865995086,-0.326244355,-0.592172209,0,0,0.60917114
162,0,1,0,0,0,0,0,1,0,0.413502688,-0.170881369,0.336360661,-1.547574777,0.130077107,1.147951842,-0.826354664,-2.082378839,0.580062328,-1.895606448,0,0,-0.877955207
163,0,0,1,1,1,0,1,0,0,-0.259428311,1.419729792,-0.881310292,-1.284486756,0.195575939,0.353633435,-0.186670724,0.36572847,0.279078242,1.431258534,0,1,2.020595974
164,0,1,1,0,0,0,1,0,1,1.01713149,0.941531858,-0.628998931,-1.589238345,-0.142651141,-1.183585164,1.071828595,-0.55646937,-0.20497932,1.981508709,0,0,2.288920243
165,0,0,0,0,0,0,0,0,0,0.08159667,-1.107242949,1.007177421,-1.886105188,1.21898705,1.722033906,-2.573076404,-0.476128707,-0.063667956,0.01862935,0,0,0.366848307
166,0,1,0,0,1,1,1,0,0,0.506037415,0.074958529,-0.330877281,-0.050019005,0.575969102,-0.516104744,-0.789066325,0.713566728,0.46068766,-0.945278743,0,1,1.704678153
167,0,1,0,1,0,0,1,0,1,1.315523956,-0.872331718,-0.29298623,0.292010598,0.171590308,-1.052589663,-0.533962029,1.435603773,-0.966340474,-0.397996781,0,0,1.428952364
168,0,0,0,1,0,1,0,0,1,0.198706668,-0.051519108,-0.573371556,-0.779553284,-1.069484189,-0.258914974,0.98087879,1.6603713,1.055872367,-0.71534493,0,0,2.092508015
169,0,0,1,0,1,1,1,0,0,1.125369149,0.257102539,-0.202394029,-1.223881229,-0.104916845,-0.27943125,1.051234751,0.689473201,1.16814599,-0.651498588,0,0,2.606726077
170,0,0,0,0,0,0,0,0,0,-1.483922328,-0.89807433,-0.345535567,-0.601167549,-0.037811993,2.19456247,-2.325069725,0.081973218,0.233012399,-0.007174152,0,0,-1.158385031
171,0,1,0,1,1,0,1,1,1,-0.511625876,-0.610297635,1.08492533,0.205409904,0.655701867,-1.196028314,0.10579309,-1.694142987,0.110529358,-0.475118793,0,0,2.48416582
172,1,1,0,0,1,0,0,0,0,1.122768139,0.280410361,1.09664741,1.519029401,0.718270178,0.368992518,-0.176770783,-1.521891917,0.042594742,0.301450345,0,0,1.552868287
173,0,0,0,0,0,1,0,0,1,-0.022200693,-1.997394594,-0.388744876,-0.009936244,-0.224558437,0.094581503,2.000209684,-2.216093628,-1.093206004,0.904587163,1,0,0.119859157
174,0,1,1,0,0,0,0,0,0,0.29573194,-0.45168672,-1.218954212,0.085525249,-0.173847826,-1.624502627,-0.873084412,0.40014696,-1.042758468,0.487605425,0,1,-0.016742176
175,0,0,1,1,1,0,0,0,0,0.664289326,-0.142644597,0.047454884,0.224360753,0.524885055,-1.479666927,-1.060209503,-0.895765004,0.948393263,2.732601311,0,0,0.95677482
176,0,0,0,0,0,1,0,0,0,0.754463474,0.78813656,-2.08640498,-1.151218539,-0.534048148,0.024282674,-0.489142712,0.873593521,0.161272811,-1.985658306,0,0,-0.936805231
177,1,0,0,1,1,0,1,0,1,-0.242079367,-1.071092826,-0.128826337,1.313696485,-0.842126693,1.068980011,-0.933865751,-0.641855621,0.22730885,-0.07760282,0,1,0.207338872
178,1,0,1,1,0,0,0,1,1,2.487458371,-1.693939036,0.114618467,1.482318933,-0.094284125,-0.007415021,0.873826449,-0.371193071,0.399144177,1.743930836,0,0,2.826563126
179,0,0,0,0,1,1,1,0,0,0.312065852,0.10739524,-1.182321077,-0.29482525,-0.78797811,-0.742150422,0.412222849,0.954701826,-1.199509336,-0.806096903,1,0,0.204246193
180,0,1,0,1,1,0,0,0,0,-1.915495479,-0.132737311,1.172814831,0.009237879,0.295779328,-0.744839866,-1.421800558,0.136751558,-1.391019925,-1.077402951,0,1,-0.048214658
181,0,0,0,0,0,0,0,0,0,0.323286355,0.319138251,0.06855483,0.838028337,-0.208013208,0.247017808,-0.867323796,-1.202901229,0.145613707,-1.053904163,1,0,-0.999974361
182,1,0,0,1,0,1,0,1,0,0.712337655,-1.841863554,0.928350112,-0.558056857,1.250423928,-0.60246654,-0.036319817,-1.088878486,-0.295202817,1.916996859,0,1,2.612270259
183,0,0,0,0,1,0,0,0,0,1.98017893,-1.175887297,0.029407094,0.66203363,1.674017699,0.109518483,1.536585289,0.587938332,-0.567445233,0.254040813,0,0,1.892994791
184,0,0,1,0,0,0,0,0,0,-1.08606489,0.192103002,0.272112104,0.064041535,1.535437659,-0.795874046,2.028985776,0.742735716,0.108330025,-0.98693118,0,0,0.445051644
185,0,0,0,0,0,0,1,1,0,-1.881554217,-1.22539586,0.150287282,-0.602690335,-1.183305307,1.443362778,-0.964109658,-0.899291741,-0.699091858,0.894097546,0,0,-0.49583911
186,0,1,0,1,0,0,1,0,1,-0.367744106,1.223583267,0.317190246,1.126775541,-0.414280592,-1.097448434,-2.060428529,-0.570576976,-1.547903297,0.296132557,0,0,0.061636775
187,0,0,0,0,0,0,0,0,0,-0.441122936,-0.342760324,-1.121962784,-0.311611953,-1.756958229,1.158025621,-0.842792115,-0.789866113,0.155511429,-0.337327058,0,0,-2.550664776
188,0,0,0,0,0,1,1,0,0,-0.221865931,1.174775921,-1.840978425,-0.066111052,-0.520529115,0.455637915,0.295568786,-2.043516338,-1.452716058,-0.450241547,0,0,-3.107158196
189,1,0,0,1,0,0,0,0,0,1.78436822,-0.882248273,-0.07858169,0.853750348,2.740898612,2.27086826,1.525806705,0.163936816,-1.004729738,-0.204216872,1,0,3.811373701
190,1,1,0,1,1,0,0,0,0,1.051182104,1.23772598,-0.183689304,-0.82187713,-0.518743082,-1.013850928,2.927050163,0.888041113,-1.017470306,-1.086561421,1,1,1.830821162
191,0,1,0,0,1,0,0,0,0,1.132908087,-0.397079187,0.189211243,-1.870275235,-0.329032568,0.858976946,1.323231743,0.006908207,-1.810523557,-0.075236211,0,0,0.148161652
192,0,0,0,0,1,0,0,0,0,0.255276804,-0.670916768,-0.746339676,-0.722329402,1.938380105,1.534148369,-0.32381154,-2.075679172,-0.842552332,-0.635193752,0,0,-0.57676666
193,0,0,0,0,1,0,1,0,0,-1.043285692,0.77012546,-0.363602883,0.44736384,-0.059928041,-1.628848103,0.328325736,-0.171461689,-0.973807094,-0.868962506,1,0,-1.320119926
194,0,1,0,0,0,0,0,0,1,0.09054868,-2.198975017,-1.325042204,-0.110097986,-0.54315871,-0.664778676,0.964851801,-0.068416318,0.498040158,-1.645725431,0,1,0.333009281
195,0,0,1,0,0,1,0,0,0,0.872492468,-0.268053941,-0.509191709,-0.496359787,0.627262389,-1.639088279,-2.329424875,-1.763283727,1.178500951,0.241951775,1,1,0.971519762
196,1,0,0,0,0,1,0,1,0,0.97344342,0.454480501,2.31461979,0.73699388,0.009307475,-0.056291183,0.105866962,1.374995542,1.791794258,1.547996205,0,1,4.101330838
197,0,1,0,0,0,0,0,1,0,0.016625121,-1.815136691,-1.547863704,-1.007580804,-0.266456117,-0.826196394,-1.261877153,-0.201677506,-0.9947518,-0.408505304,0,0,-1.490599907
198,0,0,1,1,1,0,0,1,0,2.413462095,-1.437688142,-1.121478025,1.91226618,-0.505738407,-0.598247601,-0.32296722,-1.889769078,2.155897073,-0.606534919,0,0,0.5830757
199,0,1,0,1,0,0,0,0,1,0.023389583,-0.484962551,0.823615773,-0.022472347,1.297228594,2.917439836,-1.114283455,0.04495555,-0.491499664,-0.103951102,0,1,2.234741357
200,0,1,0,0,0,1,1,0,1,-0.206190824,1.703124672,1.872026916,0.714328567,0.362643662,-0.781367255,0.56809043,-0.235464771,-0.841056824,-1.030690386,0,0,2.710167314
201,0,1,1,0,1,0,0,1,0,0.716672136,-0.28350147,-1.135463696,-0.63281661,1.351161246,-1.967846485,0.690127318,1.177405443,1.160113026,0.635575141,0,0,2.849064442
202,1,0,1,0,0,0,0,1,0,-1.596151984,-0.163100884,-1.443240213,-0.631247704,0.158378344,0.356961699,1.180655368,0.095019892,-0.05536987,-0.154673086,1,0,1.706101242
203,0,0,1,0,0,1,0,0,1,-0.044665977,-1.030945557,-2.207100707,-1.547574417,0.870084257,1.885456431,-0.63363594,-0.453467435,-0.23268889,0.714488212,0,0,0.138431024
204,0,0,0,0,0,0,1,1,0,-0.968767111,-0.80299753,-0.33539667,0.694615616,1.317289606,-0.012350984,0.488292813,-1.237657258,-0.765448985,-1.446663639,0,0,-2.079222534
205,0,1,0,0,1,1,0,0,0,-1.152792994,-1.466331334,1.002648346,-0.468288343,0.367563205,0.43108146,-1.291942695,0.262697724,1.175437151,-0.206698775,0,0,0.881076103
206,0,0,0,1,0,1,1,0,0,-0.081887304,-0.03967404,-0.38050016,-0.221694894,0.349983698,0.230856003,-0.690966473,-0.443210834,2.877519838,-1.863374711,1,0,3.518391567
207,0,0,1,0,0,0,1,0,1,0.953203519,1.110722475,-1.633388017,-0.395222494,-1.270149153,-1.011214986,0.293054308,0.617429867,-0.358841148,0.003923582,0,0,-1.968269891
208,0,0,0,1,1,0,0,0,1,-0.097305435,0.404363835,-2.205780024,2.076971181,-0.313892831,-0.393977324,1.942453177,-0.648293632,0.423657978,-0.271395881,0,0,1.332232442
209,0,0,0,0,0,1,1,1,1,-0.115986065,-0.812655676,0.643016736,1.514215207,0.525313705,-1.077698357,-1.121484966,1.00577204,-0.261259244,0.071580159,0,0,0.771784423
210,0,1,0,0,1,0,0,0,0,0.020085185,-0.040304888,0.289049212,1.04996314,-1.563703259,-1.091668639,-0.096236262,-0.391577082,1.886927603,-0.4841442,0,0,-0.945096079
211,0,1,0,0,0,0,0,0,1,-0.780475358,-0.86284174,-1.175576607,1.24313348,0.057244853,0.674596108,-0.752496146,-0.218458508,0.344849162,0.571859816,0,0,2.154534222
212,0,1,0,0,0,0,1,1,0,0.292746161,-0.18555337,0.097290282,-0.498144098,0.734464594,1.022231604,-2.042664116,-3.044686642,0.220766909,1.63853639,0,0,1.507897639
213,1,0,0,0,0,0,1,0,0,0.088335819,0.53209064,0.479221646,-0.912683912,0.290894451,0.901408005,-0.87429256,1.951503021,0.166918391,-0.842978172,0,1,0.530865007
214,0,1,0,0,0,0,0,0,0,0.402653872,1.164208092,-0.028884401,0.092070218,-0.09769762,0.316401971,-0.811461301,-0.17302392,-0.735901446,0.003817279,0,0,2.468273614
215,0,0,0,1,1,0,0,0,1,-1.201975374,-0.086425812,1.012418777,0.426012074,-0.145373593,2.645761149,0.301767893,-1.917719079,0.541187571,1.259487715,0,1,3.613174665
216,1,1,1,0,1,1,1,1,0,1.407709165,0.492673546,0.944424367,0.792114408,1.293490914,-1.828816834,-0.813553911,-0.77046418,-0.299332694,-0.221365719,0,0,2.846727568
217,0,0,1,0,1,0,1,0,0,-0.403108717,0.017370917,-0.764610218,1.99738129,0.308448678,-0.208366352,-0.54925644,0.163721844,-0.329993251,0.104984923,0,1,3.020383709
218,1,1,0,0,0,0,0,1,1,0.185735167,-0.456881505,1.210221807,2.367919516,-1.380200933,0.436184856,-0.519909658,0.901092704,-0.668253057,0.338297068,0,0,1.292830512
219,1,0,1,0,0,0,0,0,1,-0.824746227,-0.296369734,-1.676555751,-0.336174322,2.078026845,0.318954647,-0.467669613,2.54613465,0.93682882,-0.050288391,1,1,2.692731516
220,1,1,0,1,0,0,0,0,0,-0.972684058,-1.410050813,0.631936554,-0.364356598,2.288900306,0.009575752,-0.205743451,-0.551671921,-1.225216837,0.022996464,1,0,0.647844933
221,0,0,0,1,0,1,1,0,0,-1.865804597,-0.309216273,-1.575088729,-0.662661921,1.645935705,-0.106080243,-0.963538825,-1.421816282,-1.184451523,0.869952123,0,1,2.111200523
222,0,0,0,0,0,0,0,0,0,1.964125406,-0.230427783,-0.223300434,-0.466423774,1.973023732,-1.78968747,0.864484697,-1.176733003,1.114125757,0.608540921,1,0,2.962184528
223,0,0,0,0,0,1,0,1,1,0.681367632,-1.138888362,-0.727333684,-2.361396784,-0.840022777,-1.276221652,-0.172053163,-0.192046373,-0.775898273,-0.631616194,0,1,-0.083198902
224,1,1,0,0,0,0,0,1,0,-1.751713099,0.74152265,0.281298197,0.595841279,0.967567113,-0.299939905,1.847970644,-0.916224782,0.098373775,1.13044068,0,0,0.70617546
225,0,0,0,0,0,0,0,0,0,0.505125979,-0.760360995,-0.862360244,1.066593891,-0.376750438,-0.54025433,-0.890979404,0.334758819,1.524386118,1.497894079,0,0,2.399011719
226,0,0,0,1,0,1,0,0,0,1.064843254,-1.554622988,1.444957892,0.825682848,1.673625317,-1.072866318,-1.091092089,-0.231853059,-0.312927065,0.584965285,0,0,3.090294888
227,0,0,1,0,0,0,0,1,0,-0.305298644,-0.202213493,-1.068869698,0.690149906,1.420599224,-0.154393459,-0.347904843,0.534258898,-0.60626069,-0.301563524,0,0,1.755754297
228,0,1,0,0,1,0,0,1,1,-1.171073997,-0.482710175,1.580745123,-0.440600183,0.862106923,-1.469188338,1.168142735,-0.691130546,-1.934104814,-0.075304618,0,0,0.812418073
229,1,1,0,0,0,0,0,0,0,-1.029544633,0.175918644,-0.037161509,2.431498872,0.571611325,1.280794896,1.291848356,0.105222986,-0.069582972,-1.682075391,0,0,-0.804564275
230,0,0,0,0,0,0,0,0,0,0.648538421,1.020430288,-0.864741925,-1.037061442,0.922355236,0.816313106,-0.571301131,-0.699455033,-0.487398113,1.464574811,1,0,2.828878185
231,0,0,0,1,0,0,0,0,0,0.030806409,0.50497578,0.223639193,1.568297247,-1.672807635,0.405755143,0.187950007,0.942797268,0.355948039,-1.237670862,0,0,-0.334425716
232,1,0,0,0,0,0,0,0,1,-1.072683517,-0.418472564,-0.447956072,0.992205517,0.994567414,-0.338918412,-0.914893016,1.422003171,1.633754207,0.055359552,0,0,1.111569392
233,0,0,1,0,0,0,0,0,1,-0.648679915,-0.654401821,0.365746524,0.535463168,2.676661847,0.144000726,0.510095667,-1.205028776,0.430442038,-0.124676571,0,0,1.196802012
234,0,0,0,0,0,0,0,0,0,1.374412898,-0.396811374,-1.555803045,-0.347286638,-0.86826089,0.569177136,0.097461783,0.195070946,1.431239123,0.694977424,0,0,-0.312558915
235,0,0,0,0,1,0,0,1,0,-0.564337653,-0.049582546,-0.266895872,1.478567998,1.535605417,-0.992908302,-1.399056765,1.468861446,-0.118994338,-1.646934104,0,1,0.668760062
236,1,1,0,0,0,0,0,0,0,0.253643729,-0.875487181,-0.781523214,0.161188845,-1.490992255,0.347987331,-0.839258955,0.38941887,1.456609219,-0.522689805,0,0,-0.85867538
237,1,0,1,0,0,0,1,1,0,1.054897878,-0.925638939,-0.926340546,0.019529883,-0.376260303,-1.268374742,-0.908138743,1.704287835,-0.432574121,-2.049950743,0,1,0.999658245
238,1,0,0,0,0,0,0,0,0,0.362479082,-0.88600044,-1.586017252,-0.039442385,-2.199671923,-2.421651384,-1.284152052,1.158255556,-0.993438456,-0.302090416,1,0,-3.104146661
239,1,0,0,0,1,1,0,1,0,0.140098972,-0.758895166,0.138116596,-1.90521921,0.092485155,-0.573321744,0.632533234,-0.663002702,-0.196397169,0.877540501,0,0,-2.847951106
240,0,0,0,0,0,0,0,0,0,-1.20827548,-0.560052112,-0.56689789,-1.73260447,0.739638192,-1.541229203,1.056492039,-1.293319215,1.987922994,0.945369596,1,0,2.95790189
241,0,0,1,0,1,0,1,0,0,0.55924377,0.750270482,1.16521578,-0.534832321,-1.170839482,-0.813109836,-3.418075876,-0.899182163,-0.546120526,-0.244024511,0,0,-1.65697958
242,1,0,0,0,0,0,0,0,1,0.224356095,-0.332198577,-0.802125325,0.365719938,1.104313807,1.182768338,0.452853783,1.320357868,-0.523557493,1.049226446,0,0,3.164250834
243,0,1,0,0,0,1,0,0,0,-0.350290885,-0.130173816,-0.491998113,-1.079526479,0.057722101,0.917438648,-0.767937763,0.879709777,-0.597578711,-1.177138564,0,1,0.83403056
244,0,0,0,0,0,0,1,1,0,-0.132919795,-1.073286712,-0.384489467,-1.560810117,-0.86394924,0.723374899,-0.107273983,-0.226061307,0.444213094,0.706045856,0,1,1.913952892
245,1,0,0,0,0,0,0,1,1,0.51338313,-1.857071471,0.488986351,-0.352815788,0.813629713,-0.084579081,-0.451297525,-0.274065403,2.37833829,0.451641461,0,1,2.458011612
246,1,0,0,0,0,0,0,1,0,1.845006198,-0.617293041,-1.437962367,-0.766590903,0.032550754,-0.156658179,0.863144539,-0.910329643,-0.513869128,-0.874688087,0,1,-0.244191962
247,0,0,1,0,1,0,0,1,0,1.416096269,-0.172966294,-0.753673831,1.218416156,-0.200586803,1.42169119,-1.244298672,1.463433009,0.042703607,-0.770532047,0,1,1.938708118
248,0,0,1,0,0,0,0,0,0,-1.333472296,2.548996492,-0.965152791,-0.693512348,-0.753038053,0.994383835,0.31311889,-0.788250529,-0.08844911,1.2092655,1,0,1.186920123
249,1,0,1,0,1,0,0,0,0,-0.311456141,0.869865676,-0.835310462,0.744634292,0.319697842,1.316891885,1.465009484,-0.187352002,-0.33127358,0.939383898,1,0,0.543728012
250,0,0,0,0,0,0,0,0,0,0.80528383,-1.119327019,0.639025445,-0.329197287,-0.889315753,0.886978252,-2.557434436,-0.550091399,0.544167587,1.013258048,0,0,0.476107933
251,0,1,0,0,0,0,1,0,0,-0.79122076,-0.333792553,0.553865425,1.102807876,-0.634389133,-0.08754477,0.405620599,-1.150217914,0.32516845,-1.109238463,0,0,-0.901256658
252,0,1,0,0,1,1,0,1,0,-0.003969107,1.099054343,-0.775354614,0.523020957,0.493866851,-0.542166058,0.735069343,-0.515281401,0.710855815,0.650323251,0,0,3.028299237
253,1,0,0,0,0,1,1,0,0,-0.62379032,-0.654793587,0.288150826,-0.993125273,-1.018096606,1.073198725,1.124530591,-0.366843795,0.842812763,0.145210343,0,0,-0.081482357
254,1,0,1,0,0,0,0,0,0,0.238094211,-0.100079348,1.43210865,-1.60987535,1.361389297,0.718887877,0.317065312,0.648807628,-1.044374539,-0.104455799,0,0,-0.640195811
255,0,0,1,0,0,0,0,0,0,-0.462369122,0.470186031,1.574603984,-1.922560586,1.136637961,0.203503201,0.348140798,-0.815024553,-0.866962849,-1.012237623,0,1,1.791753709
256,0,0,0,0,0,1,0,0,0,2.425790523,1.69134092,-0.131324634,1.648980713,-1.589910827,1.00753183,-0.423975442,2.022824359,1.005763692,-1.775242157,1,0,4.926302907
257,0,0,0,0,1,1,1,0,0,1.062860575,-1.605402662,1.97616455,-1.805478404,-1.180951785,0.157159897,-0.691561922,0.37625409,-1.273313968,-1.46848813,0,0,-0.72740041
258,0,0,1,0,0,0,0,0,0,0.644673169,-0.44282924,-0.340573824,0.843454212,-1.134472148,-0.259049718,-1.278700607,1.441720401,0.470090765,0.0501472,0,1,2.170857437
259,0,0,0,0,0,0,0,0,0,0.832440274,1.311035428,-0.504306424,-0.367609178,0.203782772,0.869668633,0.28922129,0.156141661,-0.18887116,-0.574993176,0,1,1.532918523
260,0,0,1,0,0,1,0,0,0,-0.591841421,-0.639746916,-0.806364185,-0.201678144,-2.3963713,0.306301929,-0.982982994,-0.136609483,-0.012178534,2.978586156,1,0,1.269497394
261,0,0,1,1,1,0,0,0,1,0.373309443,0.954428933,1.445956701,0.515594678,-0.403018168,-0.559972279,-0.938155591,-0.507091745,0.60268604,-1.953128881,1,0,2.289254489
262,0,0,0,1,0,0,0,1,0,1.986517615,0.220334222,-0.507161497,-1.052935119,0.616468366,-1.665665389,0.459799636,-0.594440487,0.618008248,0.221289308,1,0,3.847068791
263,0,0,0,0,0,1,0,1,0,-0.155859164,-0.366497093,-0.522798021,0.501965979,-1.137186185,-0.137221288,-0.727726485,-1.297480012,-0.731346212,-0.738982676,0,0,-0.430105733
264,0,0,1,1,1,1,1,1,0,1.311105651,-1.007976988,0.751033926,1.658825651,-1.804578052,-2.355200281,0.724065071,0.720943593,2.434164591,-0.761747505,1,0,2.996892106
265,0,0,1,0,0,1,1,0,0,0.028546311,-1.329717938,0.175914573,-0.285968319,1.285321656,1.097454993,0.258141131,0.947457094,-0.335896321,0.845983978,0,0,1.309550661
266,0,0,0,1,0,0,0,0,0,-0.837048696,0.950498316,-0.793039212,-1.309465824,0.184464821,0.124735312,0.951079031,0.972880325,1.241195648,0.139734664,0,1,2.392756436
267,0,0,0,0,0,0,0,0,1,1.016851782,-0.974648511,0.447400198,-0.100564562,0.016082178,-0.539773233,-1.483289904,0.494745197,0.811786386,0.298920565,0,1,2.487073284
268,1,0,0,0,1,0,1,0,0,0.988150859,2.684994563,2.456195524,0.160956801,-0.619827562,-0.155316739,-1.132499659,0.212978102,0.388974489,-1.171644401,0,0,-1.292018258
269,1,0,0,0,0,0,1,0,0,0.105157156,0.865140554,0.076826055,-0.519379009,0.946476057,-1.264600403,0.353270539,0.12560494,0.085469767,-2.19179254,0,0,-0.711661101
270,0,0,0,1,1,0,0,0,0,0.622719046,0.01657499,0.37126635,-0.722481458,-1.969361385,0.613230032,-0.616438445,-1.687575067,1.905083079,0.672390094,0,0,1.680332919
271,0,0,0,0,1,0,0,0,0,0.193581585,1.139963131,-1.656115678,0.522064579,0.060160636,-0.043034379,0.520633749,0.318843795,0.379917102,-0.456266218,1,0,3.305454773
272,0,0,0,1,0,1,0,1,0,-0.009622284,-1.227541422,0.181641584,-0.030893635,-0.680149197,-0.531409504,0.183728675,0.256328736,0.022923667,-0.186971936,0,0,0.023102896
273,1,0,1,1,0,0,0,1,0,0.630330913,-0.041624124,0.750717027,-1.259763134,-0.364285782,2.396884357,0.005560244,0.609705665,2.427020707,0.194275234,0,1,4.9659392
274,1,1,0,1,0,1,0,0,0,0.338404909,-0.084804528,1.155654444,-1.769140014,-0.377134757,-0.523783667,0.938695579,-0.571059926,1.993483478,-0.76536764,0,0,1.00131689
275,1,0,1,0,0,0,0,0,0,0.177893208,0.16788712,-0.869710757,-0.126808184,1.271789455,0.501134899,0.751851145,0.410532286,-0.467357177,0.172800708,1,1,2.068047664
276,1,0,0,1,0,0,1,0,1,-0.984290761,0.090628764,-0.417713749,2.66252585,0.486034477,1.417726257,-0.676965334,0.058480439,0.365786624,0.400070885,0,1,2.703867761
